Date,Open,High,Low,MA5,MA20,MA73,Close
2019/1/25,1.130991,1.141162,1.130582,1.1415916,1.1366646,1.12987963,1.13135
2019/1/28,1.141266,1.144558,1.139095,1.1443118,1.13681215,1.129711918,1.141305
2019/1/29,1.142975,1.145056,1.141175,1.1451564,1.1364581,1.129417781,1.143001
2019/1/30,1.143511,1.145029,1.140862,1.1452818,1.1361456,1.129132945,1.143537
2019/1/31,1.148554,1.151371,1.145056,1.144773,1.1359345,1.128860466,1.148765
2019/2/1,1.145082,1.148844,1.143511,1.1423392,1.1353972,1.128511014,1.144951
2019/2/4,1.145725,1.146263,1.142544,1.1401244,1.13501695,1.128175356,1.145528
2019/2/5,1.143576,1.144296,1.140329,1.137504,1.13462015,1.127835575,1.143628
2019/2/6,1.140875,1.141097,1.13754,1.1343592,1.1341255,1.127475685,1.140993
2019/2/7,1.136635,1.13701,1.132605,1.1328538,1.13361135,1.127140603,1.136596
2019/2/8,1.133993,1.1351,1.132182,1.1308334,1.1333516,1.126870205,1.133877
2019/2/11,1.132426,1.133144,1.127345,1.129965,1.1326494,1.111337644,1.132426
2019/2/12,1.128032,1.13199,1.125885,1.1294404,1.1321902,1.111106438,1.127904
2019/2/13,1.133273,1.13443,1.128286,1.1300988,1.13209115,1.110977014,1.133466
2019/2/14,1.126405,1.130825,1.125062,1.1302658,1.1318551,1.11080574,1.126494
2019/2/15,1.129471,1.129816,1.123495,1.1318942,1.1321857,1.110708315,1.129535
2019/2/18,1.129484,1.133414,1.129484,1.1328474,1.13225085,1.110537548,1.129803
2019/2/19,1.131209,1.134185,1.127701,1.1337316,1.13235955,1.110317438,1.131196
2019/2/20,1.134301,1.136958,1.132593,1.1348426,1.13248075,1.110069753,1.134301
2019/2/21,1.134636,1.136583,1.132259,1.1358454,1.13254,1.109838315,1.134636
2019/2/22,1.13398,1.135576,1.131875,1.136522,1.1329478,1.109701274,1.134301
2019/2/25,1.134018,1.136751,1.1338,1.137131,1.1331078,1.109579397,1.134224
2019/2/26,1.136622,1.137864,1.134649,1.1378046,1.1328759,1.109424301,1.136751
2019/2/27,1.139419,1.140381,1.136389,1.1372014,1.13261735,1.10929963,1.139315
2019/2/28,1.137786,1.142204,1.13608,1.1354804,1.13202585,1.109199644,1.138019
2019/3/1,1.137255,1.140888,1.135435,1.1341568,1.1313837,1.109114603,1.137346
2019/3/4,1.137527,1.137527,1.131055,1.1306542,1.1306665,1.109054411,1.137592
2019/3/5,1.133825,1.133915,1.129318,1.1277842,1.12990615,1.108944397,1.133735
2019/3/6,1.130621,1.132503,1.129165,1.1262218,1.1292481,1.108866438,1.13071
2019/3/7,1.131247,1.13199,1.120875,1.1258288,1.12873185,1.108743082,1.131401
2019/3/8,1.120197,1.124455,1.118606,1.1261698,1.12839655,1.108620603,1.119833
2019/3/11,1.123103,1.125746,1.122259,1.1283708,1.1285342,1.108620438,1.123242
2019/3/12,1.125885,1.129433,1.125024,1.1301178,1.12846995,1.10862874,1.125923
2019/3/13,1.128681,1.131375,1.127904,1.1316572,1.128456,1.108678575,1.128745
2019/3/14,1.133286,1.133594,1.129471,1.1330054,1.1283536,1.108811822,1.133106
2019/3/15,1.130761,1.134301,1.130224,1.1349426,1.1280808,1.108906671,1.130838
2019/3/18,1.13199,1.135976,1.123469,1.1362752,1.12784265,1.108991041,1.131977
2019/3/19,1.133556,1.136364,1.133427,1.135797,1.1277691,1.109066356,1.13362
2019/3/20,1.135306,1.136751,1.133645,1.135389,1.12761275,1.109116685,1.135486
2019/3/21,1.143001,1.143995,1.135512,1.1337888,1.1272636,1.109130479,1.142792
2019/3/22,1.137398,1.139212,1.127561,1.1302656,1.1266097,1.108938055,1.137501
2019/3/25,1.129612,1.13317,1.12905,1.1273658,1.1259144,1.108825781,1.129586
2019/3/26,1.131452,1.132888,1.127955,1.1259256,1.12565785,1.108814959,1.13158
2019/3/27,1.127447,1.128554,1.124265,1.1237244,1.12537375,1.108773849,1.127485
2019/3/28,1.125138,1.1263,1.121516,1.1223044,1.12512125,1.108708822,1.125176
2019/3/29,1.122952,1.124606,1.121089,1.1222082,1.1246299,1.10865989,1.123002
2019/4/1,1.122347,1.125024,1.120988,1.122125,1.12416405,1.108630068,1.122385
2019/4/2,1.120599,1.121401,1.118456,1.1220394,1.1237961,1.108678014,1.120574
2019/4/3,1.120285,1.1255,1.120247,1.1230534,1.1236933,1.108741918,1.120385
2019/4/4,1.124531,1.124986,1.120925,1.1243158,1.12375425,1.108835342,1.124695
2019/4/5,1.12246,1.124151,1.121164,1.1249068,1.1235237,1.108855644,1.122586
2019/4/8,1.122208,1.127408,1.121554,1.1256046,1.1232622,1.108837027,1.121957
2019/4/9,1.125644,1.128796,1.125644,1.1273144,1.1230934,1.108850836,1.125644
2019/4/10,1.126494,1.128286,1.123103,1.1282842,1.12282045,1.108857795,1.126697
2019/4/11,1.127612,1.128745,1.125606,1.1286454,1.12244095,1.108791137,1.12765
2019/4/12,1.125936,1.132503,1.125834,1.1290582,1.1220501,1.108694712,1.126075
2019/4/15,1.130365,1.132246,1.129943,1.1285622,1.12185675,1.108544726,1.130506
2019/4/16,1.130442,1.1315,1.128605,1.127352,1.12151375,1.108321945,1.130493
2019/4/17,1.128515,1.132375,1.128184,1.126433,1.12115185,1.108104452,1.128503
2019/4/18,1.130071,1.1306,1.123772,1.1252194,1.1207491,1.107895014,1.129714
2019/4/19,1.123608,1.125113,1.123305,1.1223464,1.1202996,1.107683932,1.123595
2019/4/22,1.124455,1.12638,1.123671,1.1203644,1.11998765,1.10757711,1.124455
2019/4/23,1.125885,1.126126,1.119344,1.1184786,1.1195915,1.107340397,1.125898
2019/4/24,1.122448,1.12246,1.118306,1.1170026,1.11913945,1.107093658,1.122435
2019/4/25,1.115698,1.1164,1.112174,1.1168364,1.0630177,1.106934315,1.115349
2019/4/26,1.11371,1.117281,1.112298,1.1177834,1.06302765,1.107058014,1.113685
2019/4/29,1.114902,1.116994,1.114554,1.1185176,1.0632662,1.107154096,1.115026
2019/4/30,1.118418,1.122965,1.117656,1.1192286,1.06356305,1.107228205,1.118518
2019/5/1,1.121831,1.124999,1.121441,1.119562,1.06360625,1.107230945,1.121604
2019/5/2,1.120185,1.121818,1.117356,1.1190626,1.0633795,1.107220616,1.120084
2019/5/3,1.117256,1.120072,1.114132,1.1190124,1.06306205,1.107244548,1.117356
2019/5/6,1.118706,1.120448,1.117993,1.1199828,1.06285,1.107249342,1.118581
2019/5/7,1.120448,1.121957,1.117606,1.1209958,1.06279125,1.10719111,1.120185
2019/5/8,1.118956,1.1215,1.118956,1.1216098,1.0630136,1.107070192,1.119107
2019/5/9,1.119746,1.1251,1.117568,1.121878,1.06332845,1.106937014,1.119833
2019/5/10,1.121856,1.125239,1.121856,1.1220562,1.0634819,1.106779247,1.122208
2019/5/13,1.123671,1.126342,1.12241,1.1210858,1.063754,1.106608986,1.123646
2019/5/14,1.123242,1.124606,1.120486,1.119663,1.0641725,1.106409425,1.123255
2019/5/15,1.12036,1.122272,1.118043,1.1183834,1.0646003,1.106205959,1.120448
2019/5/16,1.120951,1.122435,1.117431,0.8942938,1.0652255,1.106121808,1.120724
2019/5/17,1.117481,1.118443,1.115735,0.8932586,1.06566735,1.105979986,1.117356
2019/5/20,1.116532,1.117701,1.115126,0.8934786,1.06620175,1.105865575,1.116532
2019/5/21,1.116944,1.118318,1.114243,0.8943648,1.0664604,1.105756726,1.116857
2019/5/22,null,null,null,0.8948698,1.06674055,1.105610671,null
2019/5/23,1.115511,1.117281,1.110951,1.1182836,1.1227316,1.120667918,1.115548
2019/5/24,1.118381,1.121202,1.117805,1.117921,1.1231466,1.120411808,1.118456
2019/5/27,1.120636,1.121831,1.118806,1.1168528,1.12370185,1.12012411,1.120963
2019/5/28,1.119357,1.119946,1.117181,1.1161414,1.1245773,1.119884849,1.119382
2019/5/29,1.117069,1.117568,1.112595,1.1171914,1.1256097,1.119669082,1.117069
2019/5/30,1.113834,1.114604,1.111852,1.1188584,1.1266061,1.119463507,1.113735
2019/5/31,1.112991,1.117943,1.112656,1.1206918,1.1277931,1.11934163,1.113115
2019/6/3,1.117343,1.1211,1.116221,1.1235988,1.12900205,1.119230918,1.117406
2019/6/4,1.124556,1.127777,1.122776,1.1265208,1.1299564,1.119010918,1.124632
2019/6/5,1.125505,1.130454,1.123987,1.1279566,1.13016205,1.118753329,1.125404
2019/6/6,1.122725,1.130787,1.122385,1.1294662,1.1303571,1.118519575,1.122902
2019/6/7,1.127548,1.134816,1.125315,1.130798,1.1306518,1.118213986,1.12765
2019/6/10,1.1319,1.132695,1.129203,1.1308768,1.13069825,1.117937534,1.132016
2019/6/11,1.131836,1.133273,1.13048,1.1288146,1.13023435,1.117542027,1.131811
2019/6/12,1.132939,1.134301,1.130851,1.1269444,1.129724,1.117172699,1.132952
2019/6/13,1.129305,1.1305,1.127116,1.1243182,1.12911765,1.116747384,1.129561
2019/6/14,1.127955,1.12905,1.121504,1.1231756,1.12893385,1.116333836,1.128044
2019/6/17,1.121604,1.1246,1.120536,1.123479,1.1287936,1.115972767,1.121705
2019/6/18,1.122712,1.1244,1.11823,1.1268324,1.1290686,1.115610918,1.12246
2019/6/19,1.119746,1.122208,1.118869,1.1303464,1.12925445,1.115197425,1.119821
2019/6/20,1.123583,1.131516,1.123583,1.1337816,1.12932475,1.114847425,1.123848
2019/6/21,1.129318,1.133337,1.128363,1.136507,1.1292806,1.114383288,1.129561
2019/6/24,1.138304,1.140121,1.137385,1.1380536,1.12911015,1.113889219,1.138472
2019/6/25,1.140017,1.141396,1.137838,1.1376578,1.1282781,1.113312493,1.14003
2019/6/26,1.136855,1.138952,1.135087,1.1354008,1.12730715,1.112730411,1.136997
2019/6/27,1.137462,1.138304,1.134842,1.1338624,1.1262136,1.112205247,1.137475
2019/6/28,1.137139,1.139341,1.136131,1.1321266,1.125052,1.111653712,1.137294
2019/7/1,1.136364,1.136751,1.130569,1.1303836,1.1239181,1.111088192,1.136493
2019/7/2,1.128706,1.132105,1.127675,1.1276326,1.12275415,1.110571575,1.128745
2019/7/3,1.129089,1.130531,1.12704,1.1262044,1.12203215,1.110192918,1.129305
2019/7/4,1.128796,1.129816,1.127434,1.1245084,1.12135675,1.109832575,1.128796
2019/7/5,1.128605,1.128796,1.120825,1.1239262,1.1202757,1.109477849,1.128579
2019/7/8,1.122788,1.123722,1.120838,1.1232582,1.11924105,1.109133932,1.122738
2019/7/9,1.121479,1.122208,1.119532,1.1241516,1.1186443,1.108925096,1.121604
2019/7/10,1.120461,1.1263,1.12026,1.1250662,1.11878305,1.10880337,1.120825
2019/7/11,1.126126,1.128796,1.125176,1.1251466,1.11877675,1.108731425,1.125885
2019/7/12,1.125024,1.1278,1.123974,1.1245626,1.1185043,1.108584712,1.125239
2019/7/15,1.12718,1.128599,1.125568,1.1247452,1.11817825,1.108416082,1.127205
2019/7/16,1.126088,1.126634,1.1209,1.1236704,1.1178605,1.108224767,1.126177
2019/7/17,1.121328,1.123343,1.120109,1.1225572,1.1176432,1.108008589,1.121227
2019/7/18,1.122776,1.124733,1.120624,1.121337,1.11746715,1.107833233,1.122965
2019/7/19,1.126152,1.127142,1.121504,1.1195926,1.1170354,1.107654466,1.126152
2019/7/22,1.121806,1.122712,1.120838,1.1172854,1.1162957,1.107453507,1.121831
2019/7/23,1.120498,1.121076,1.114964,1.115562,1.1156734,1.107366082,1.120611
2019/7/24,1.115101,1.115573,1.113003,1.1143008,1.11505865,1.107298945,1.115126
2019/7/25,1.114231,1.118693,1.110383,1.114435,1.1147913,1.107319918,1.114243
2019/7/26,1.114517,1.115324,1.111568,1.1130214,1.11453305,1.107300904,1.114616
2019/7/29,1.11309,1.114455,1.111444,1.1116754,1.11422235,1.107202329,1.113214
2019/7/30,1.114218,1.11581,1.113325,1.1111932,1.1142769,1.107117753,1.114305
2019/7/31,1.115735,1.116445,1.11278,1.113208,1.1140802,1.106948781,1.115797
2019/8/1,1.107224,1.107297,1.102755,1.1141884,1.11374055,1.106763123,1.107175
2019/8/2,1.108181,1.11142,1.107076,1.1168406,1.1138111,1.106713411,1.107886
2019/8/5,1.110741,1.119946,1.110741,1.119007,1.11372655,1.106622329,1.110803
2019/8/6,1.124265,1.124973,1.117069,1.1210164,1.11314535,1.106492452,1.124379
2019/8/7,1.120586,1.124099,1.118093,1.1205068,1.111769,1.106186575,1.120699
2019/8/8,1.120486,1.122838,1.118443,1.1199082,1.11060675,1.105978507,1.120436
2019/8/9,1.118731,1.121982,1.118406,1.118687,1.1097598,1.105797685,1.118718
2019/8/12,1.120687,1.123028,1.116333,1.117215,1.10900545,1.105650863,1.12085
2019/8/13,1.121831,1.122826,1.117818,1.114922,1.10806605,1.105473274,1.121831
2019/8/14,1.117756,1.1191,1.113995,1.112219,1.1072164,1.105264438,1.117706
2019/8/15,1.114504,1.1159,1.109558,1.1106336,1.10658275,1.105052795,1.11433
2019/8/16,1.111136,1.111358,1.106746,1.1095832,1.10593355,1.10487626,1.111358
2019/8/19,1.109385,1.111,1.10882,1.108992,1.10565705,1.104751575,1.109385
2019/8/20,1.108254,1.1099,1.106893,1.109976,1.1056048,1.104629658,1.108316
2019/8/21,1.109853,1.110741,1.108881,1.110387,1.1052187,1.104531849,1.109779
2019/8/22,1.109041,1.1114,1.106452,1.110232,1.1051032,1.104423973,1.109078
2019/8/23,1.108328,1.1149,1.1053,1.1101336,1.1048065,1.104407986,1.108402
2019/8/26,1.114305,1.11525,1.11084,1.1096922,1.1046289,1.104409671,1.114305
2019/8/27,1.110112,1.111852,1.108881,1.106667,1.10400885,1.104327452,1.110371
2019/8/28,1.109004,1.110001,1.107444,1.1039632,1.1034589,1.104329808,1.109004
2019/8/29,1.108537,1.109016,1.10562,1.1016532,1.103093,1.104287137,1.108586
2019/8/30,1.105962,1.106097,1.09872,1.1006354,1.1024282,1.104258548,1.106195
2019/9/2,1.099094,1.099747,1.095878,1.1001226,1.1017322,1.10430074,1.099179
2019/9/3,1.096732,1.097731,1.09304,1.1006992,1.1014868,1.104498096,1.096852
2019/9/4,1.097358,1.103499,1.097273,1.1022964,1.1011425,1.104796096,1.097454
2019/9/5,1.103753,1.108279,1.101831,1.1038122,1.1009445,1.105001466,1.103497
2019/9/6,1.103631,1.105742,1.102123,1.103382,1.1005882,1.105141192,1.103631
2019/9/9,1.102074,1.106525,1.101613,1.1038214,1.10028355,1.105298822,1.102062
2019/9/10,1.104728,1.10595,1.103181,1.105077,1.10011345,1.105429384,1.104838
2019/9/11,1.104972,1.105828,1.098623,1.1042282,1.0997322,1.105535644,1.105033
2019/9/12,1.101443,1.107751,1.092956,1.1047154,1.0992811,1.105576068,1.101346
2019/9/13,1.105767,1.110914,1.105767,1.105075,1.0991528,1.105686192,1.105828
2019/9/16,1.108414,1.108426,1.099493,1.1048794,1.09891655,1.105729863,1.10834
2019/9/17,1.100401,1.106807,1.099288,1.1035922,1.09864955,1.10574637,1.100594
2019/9/18,1.107432,1.107788,1.103753,1.1033478,1.0987649,1.105876753,1.107469
2019/9/19,1.103144,1.107499,1.102354,1.1021912,1.0985651,1.106024164,1.103144
2019/9/20,1.104606,1.1069,1.09988,1.1006204,1.09878255,1.106258219,1.10485
2019/9/23,1.101953,1.102803,1.096828,1.0981054,1.09917595,1.106494288,1.101904
2019/9/24,1.099372,1.101394,1.098515,1.0965788,1.0998594,1.106770712,1.099372
2019/9/25,1.101564,1.101928,1.094835,1.0946976,1.10064955,1.107014164,1.101686
2019/9/26,1.095182,1.096732,1.092514,1.0930592,1.1012117,1.107212932,1.09529
2019/9/27,1.092311,1.095842,1.090584,1.0932754,1.10210915,1.107548671,1.092275
2019/9/30,1.094164,1.094811,1.088767,1.094328,1.1030152,1.107866466,1.094271
2019/10/1,1.089918,1.093733,1.088151,1.0952058,1.10372295,1.108100027,1.089966
2019/10/2,1.093542,1.095794,1.090524,1.0966552,1.1047204,1.108389685,1.093494
2019/10/3,1.096203,1.099832,1.094188,1.0971586,1.1056198,1.10863863,1.096371
2019/10/4,1.09749,1.099227,1.095914,1.0976404,1.1065737,1.108874274,1.097538
2019/10/7,1.09866,1.10011,1.096371,1.0983534,1.1074823,1.109087315,1.09866
2019/10/8,1.097273,1.0998,1.094667,1.0992214,1.10838215,1.10931663,1.097213
2019/10/9,1.096022,1.099199,1.095554,1.100359,1.10916425,1.109546014,1.096011
2019/10/10,1.098587,1.103387,1.098044,1.1018514,1.1097347,1.109730233,1.09878
2019/10/11,1.101443,1.1062,1.100388,1.103594,1.1101477,1.109879726,1.101103
2019/10/14,1.102816,1.1043,1.101516,1.105917,1.11019105,1.10998189,1.103
2019/10/15,1.102584,1.104545,1.099276,1.1084316,1.11015325,1.110072904,1.102901
2019/10/16,1.1034,1.107628,1.102354,1.1108864,1.1101855,1.110108808,1.103473
2019/10/17,1.10743,1.113995,1.106586,1.1127776,1.1100737,1.110095973,1.107493
2019/10/18,1.112718,1.116196,1.111506,1.1139268,1.10976515,1.110020411,1.112718
2019/10/21,1.115611,1.118068,1.114,1.1134624,1.10923175,1.109877096,1.115573
2019/10/22,1.1152,1.116071,1.112471,1.112033,1.1087286,1.109686863,1.115175
2019/10/23,1.112966,1.113338,1.110803,1.110981,1.10833165,1.10951889,1.112929
2019/10/24,1.113263,1.11657,1.109385,1.1106916,1.1080852,1.109464781,1.113239
2019/10/25,1.110445,1.112595,1.108045,1.1111336,1.10781755,1.10936963,1.110396
2019/10/28,1.108475,1.110667,1.107714,1.1121964,1.10762705,1.109291986,1.108426
2019/10/29,1.110248,1.111877,1.107506,1.1138426,1.10731855,1.109179726,1.109915
2019/10/30,1.111222,1.112595,1.110334,1.1144306,1.10689495,1.109020589,1.111482
2019/10/31,1.115424,1.117693,1.113375,1.1136182,1.10643365,1.108793863,1.115449
2019/11/1,1.115611,1.117443,1.113078,1.1119364,1.10568545,1.108463685,1.11571
2019/11/4,1.116944,1.117701,1.1142,1.1091884,1.10495875,1.108138082,1.116657
2019/11/5,1.11283,1.1139,1.106464,1.1063058,1.1042211,1.107739973,1.112855
2019/11/6,1.107444,1.109509,1.106746,1.104444,1.1039739,1.107352904,1.10742
2019/11/7,1.107064,1.109139,1.103801,1.1032074,1.10402915,1.107034479,1.10704
2019/11/8,1.10346,1.103814,1.10178,1.1020638,1.1040923,1.106719014,1.10197
2019/11/11,1.102281,1.104362,1.101722,1.1020798,1.10452095,1.106411753,1.102244
2019/11/12,1.103485,1.104118,1.100388,1.102733,1.1047032,1.106120877,1.103546
2019/11/13,1.101212,1.10205,1.10011,1.103471,1.10485085,1.10578189,1.101237
2019/11/14,1.100873,1.101783,1.099082,1.1048236,1.10525275,1.105544466,1.101322
2019/11/15,1.102293,1.105583,1.101528,1.1061364,1.10586595,1.105319781,1.10205
2019/11/18,1.1054,1.1091,1.1054,1.1070436,1.10669375,1.105130055,1.10551
2019/11/19,1.107224,1.108525,1.106427,1.1063928,1.10704055,1.10489826,1.107236
2019/11/20,1.108033,1.108279,1.105363,1.1052342,1.1073636,1.104795342,1.108
2019/11/21,1.107898,1.109644,1.106378,1.1040854,1.1077205,1.104756041,1.107886
2019/11/22,1.106562,1.107861,1.102864,1.1026052,1.10790585,1.104845342,1.106586
2019/11/25,1.102414,1.103387,1.100619,1.1015232,1.1082063,1.10500263,1.102256
2019/11/26,1.1012,1.102657,1.1008,1.1014528,1.1084927,1.105162247,1.101443
2019/11/27,1.102208,1.102208,1.099336,1.1027464,1.1088898,1.105449123,1.102256
2019/11/28,1.100606,1.101928,1.100158,1.1040002,1.1092278,1.105947014,1.100485
2019/11/29,1.101128,1.10267,1.098286,1.1055638,1.1096808,1.106485521,1.101176
2019/12/2,1.101771,1.108918,1.100376,1.1074372,1.1101276,1.106902986,1.101904
2019/12/3,1.107604,1.109262,1.106648,1.1082342,1.1109439,1.107235151,1.107911
2019/12/4,1.108181,1.111346,1.106795,1.1079518,1.11155985,1.10738011,1.108525
2019/12/5,1.108267,1.110494,1.107996,1.1081018,1.11223775,1.107476151,1.108303
2019/12/6,1.11042,1.111235,1.104228,1.1091584,1.11292675,1.107585986,1.110543
2019/12/9,1.10578,1.108033,1.1054,1.110771,1.1132568,1.107462822,1.105889
2019/12/10,1.106452,1.109755,1.106354,1.1120824,1.11377215,1.107329479,1.106499
2019/12/11,1.109385,1.109878,1.107175,1.113522,1.11443715,1.106771068,1.109275
2019/12/12,1.113325,1.115337,1.111185,1.1146946,1.1147471,1.10622537,1.113586
2019/12/13,1.118343,1.118693,1.111889,1.114296,1.11463385,1.105716808,1.118606
2019/12/16,1.11252,1.115785,1.112347,1.1130938,1.1142591,1.105191575,1.112446
2019/12/17,1.11371,1.117319,1.11309,1.1122014,1.11422015,1.104869808,1.113697
2019/12/18,1.11515,1.11515,1.111136,1.111339,1.11421395,1.104748288,1.115138
2019/12/19,1.111593,1.114243,1.110988,1.1101146,1.11411155,1.104731438,1.111593
2019/12/20,1.112372,1.112595,1.107432,1.109705,1.1143019,1.10461437,1.112595
2019/12/23,1.107984,1.109755,1.10715,1.1092084,1.11437005,1.104478233,1.107984
2019/12/24,1.109299,1.109755,1.107064,1.1112576,1.1144438,1.104305329,1.109385
2019/12/25,1.109139,1.110864,1.107788,1.1134266,1.1144592,1.103967726,1.109016
2019/12/26,1.109509,1.110494,1.108279,1.11604,1.11443645,1.103579781,1.109545
2019/12/27,1.110124,1.118068,1.11,1.1185476,1.1144414,1.10318026,1.110112
2019/12/30,1.118155,1.12207,1.118155,1.119954,1.1142119,1.102898096,1.11823
2019/12/31,1.120448,1.124101,1.120072,1.1195472,1.1134272,1.102461603,1.12023
2020/1/1,1.122083,1.122838,1.115947,1.119461,1.11251455,1.102085041,1.122083
2020/1/2,1.121894,1.122712,1.116682,1.1181392,1.1115232,1.101690301,1.122083
2020/1/3,1.117081,1.118068,1.11257,1.1159868,1.11050335,1.101282301,1.117144
2020/1/6,1.116246,1.120825,1.11581,1.1147802,1.1097918,1.101027438,1.116196
2020/1/7,1.119583,1.119946,1.113487,1.1138744,1.10943095,1.100675575,1.119799
2020/1/8,1.115573,1.11652,1.111086,1.1126292,1.10875565,1.100210479,1.115474
2020/1/9,1.111444,1.112223,1.109509,1.1121524,1.10821835,1.099816274,1.111321
2020/1/10,1.110926,1.1121,1.108623,1.1129682,1.10766385,1.099476041,1.111111
2020/1/13,1.111655,1.114467,1.111408,1.1135376,1.1070232,1.099127219,1.111667
2020/1/14,1.113449,1.114579,1.110556,1.113096,1.1061864,1.09870663,1.113573
2020/1/15,1.112966,1.116346,1.112025,1.11232,1.10507505,1.098215247,1.11309
2020/1/16,1.11527,1.117194,1.112978,1.1114142,1.1040176,1.097794397,1.1154
2020/1/17,1.1138,1.1145,1.108758,1.110263,1.10262735,1.097343507,1.113958
2020/1/20,1.109521,1.110494,1.107751,1.1085758,1.1011594,1.096928438,1.109459
2020/1/21,1.109644,1.111976,1.108647,1.1071912,1.0998952,1.096630712,1.109693
2020/1/22,1.108586,1.109779,1.107162,1.105648,1.0986111,1.096423233,1.108561
2020/1/23,1.109755,1.110322,1.103704,1.104387,1.09716005,1.096250658,1.109644
2020/1/24,1.105534,1.106085,1.102123,1.1027954,1.09572835,1.095987438,1.105522
2020/1/27,1.102633,1.103997,1.101006,1.1022736,1.09439225,1.095690671,1.102536
2020/1/28,1.101965,1.102657,1.099856,1.1035622,1.0934607,1.095379973,1.101977
2020/1/29,1.102293,1.103022,1.099324,1.1044254,1.09260785,1.095129836,1.102256
2020/1/30,1.101406,1.103655,1.100824,1.1049198,1.09190505,1.094879096,1.101686
2020/1/31,1.102876,1.109016,1.101795,1.1046288,1.0912502,1.094594918,1.102913
2020/2/3,1.108906,1.108906,1.10435,1.1037058,1.0910907,1.094345164,1.108979
2020/2/4,1.106293,1.106562,1.103387,1.1008962,1.0908983,1.09398063,1.106293
2020/2/5,1.104472,1.10485,1.099832,1.0979068,1.0913039,1.093629986,1.104728
2020/2/6,1.100049,1.101285,1.096551,1.0953494,1.0919709,1.093320479,1.100231
2020/2/7,1.098105,1.098699,1.094691,1.0928222,1.09265475,1.093201041,1.098298
2020/2/10,1.094871,1.096131,1.09096,1.0900824,1.0938591,1.093125411,1.094931
2020/2/11,1.091227,1.0927,1.089348,1.0879312,1.09604265,1.093171534,1.091346
2020/2/12,1.09218,1.0925,1.088708,1.0864642,1.09846515,1.093225562,1.091941
2020/2/13,1.087642,1.089087,1.083553,1.083984,1.10045065,1.093209658,1.087595
2020/2/14,1.084599,1.086248,1.08313,1.082667,1.1023785,1.093246712,1.084599
2020/2/17,1.084058,1.0854,1.083025,1.0815072,1.1040732,1.093432712,1.084175
2020/2/18,1.083705,1.0839,1.078691,1.0814532,1.10564125,1.093672589,1.084011
2020/2/19,1.079471,1.080847,1.07836,1.081635,1.10725675,1.093999986,1.07954
2020/2/20,1.080964,1.0821,1.077958,1.083367,1.10835735,1.094442616,1.08101
2020/2/21,1.078772,1.086366,1.078772,1.0848828,1.1091146,1.094875288,1.0788
2020/2/24,1.083858,1.086366,1.080847,1.0890674,1.10846135,1.095425205,1.083905
2020/2/25,1.084905,1.088175,1.083177,1.0933126,1.10773805,1.095968904,1.08492
2020/2/26,1.0881,1.090358,1.085564,1.0992096,1.1073151,1.096638315,1.0882
2020/2/27,1.088566,1.10057,1.088566,1.1051832,1.1069183,1.097237658,1.088589
2020/2/28,1.099554,1.105278,1.095158,1.110247,1.1069367,1.097812562,1.099723
2020/3/2,1.105253,1.116408,1.103728,1.1147794,1.10719185,1.098271452,1.105131
2020/3/3,1.11443,1.12075,1.10973,1.1214736,1.1076307,1.098701767,1.114405
2020/3/4,1.11773,1.118568,1.109693,1.1265518,1.1070628,1.098899068,1.118068
2020/3/5,1.113908,1.120448,1.112174,1.1292684,1.10629225,1.098996781,1.113908
2020/3/6,1.122385,1.135473,1.121391,1.1317172,1.10536495,1.099268918,1.122385
2020/3/9,1.138615,1.149584,1.13568,1.1309388,1.1034827,1.099326247,1.138602
2020/3/10,1.139744,1.142296,1.133414,1.1263256,1.1005874,1.099130192,1.139796
2020/3/11,1.131618,1.136596,1.125901,1.1216306,1.0976166,1.098874082,1.131651
2020/3/12,1.126075,1.133286,1.108082,1.1156108,1.09550975,1.09868374,1.126152
2020/3/13,1.118356,1.122133,1.106537,1.1096114,1.09352045,1.098708616,1.118493
2020/3/16,1.115959,1.12354,1.108869,1.0990598,1.09223285,1.098883164,1.115536
2020/3/17,1.116333,1.118906,1.095794,1.0898404,1.0911194,1.099014,1.116321
2020/3/18,1.101686,1.1045,1.083189,1.0818684,1.0899183,1.099094644,1.101552
2020/3/19,1.094343,1.094559,1.069793,1.0776108,1.08976765,1.099382781,1.096155
2020/3/20,1.065848,1.082989,1.065451,1.0761712,1.0894854,1.099774082,1.065735
2020/3/23,1.068753,1.082485,1.066041,1.0839894,1.090491,1.100566685,1.069439
2020/3/24,1.076473,1.08885,1.075338,1.0928832,1.0913539,1.101329685,1.076461
2020/3/25,1.080124,1.084952,1.077018,1.0982004,1.09185505,1.101977959,1.080264
2020/3/26,1.088755,1.102548,1.087654,1.102679,1.0921242,1.102586945,1.088957
2020/3/27,1.104618,1.108647,1.095518,1.10396,1.09172455,1.103166795,1.104826
2020/3/30,1.113536,1.113784,1.101225,1.0999428,1.09036835,1.103477712,1.113908
2020/3/31,1.10284,1.104362,1.092968,1.0933004,1.08879135,1.103751781,1.103047
2020/4/1,1.102816,1.103753,1.09187,1.088767,1.08776325,1.104104507,1.102657
2020/4/2,1.095098,1.096299,1.084434,1.0861384,1.0868133,1.104492822,1.095362
2020/4/3,1.084387,1.085894,1.07762,1.0843392,1.08643145,1.105029644,1.08474
2020/4/6,1.080824,1.083435,1.076925,1.0859394,1.0869218,1.105801288,1.080696
